FECHA_BALANCE,CODIGO_CUENTA,Título_Nombre,Subtítulo_Nombre,Ítem_Nombre,Asignación_Nombre,Denominación_Cuenta_Base,PRESUPUESTO_INICIAL,PRESUPUESTO_VIGENTE,SALDO_PRESUPUES.,DEVENGADO_PARCIAL,DEVENGADO_ACUMULADO,PERCIBIDO_PARCIAL,PERCIBIDO_ACUMULADO,%_ACUMULADO,POR_PERCIBIR_A_LA_FECHA
28/02/2025,115-05-03-002-001-000,INGRESO PRESUPUESTARIO,TRANSFERENCIAS  CORRIENTES,DE OTRAS ENTIDADES PUBLICAS,DE LA SUBSECRETARIA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,FORTALECIMIENTO DE LA GESTION MUNICIPAL,0,0,0,0,0,0,0,,0
28/02/2025,115-05-03-002-999-000,INGRESO PRESUPUESTARIO,TRANSFERENCIAS  CORRIENTES,DE OTRAS ENTIDADES PUBLICAS,DE LA SUBSECRETARIA DE DESARROLLO REGIONAL Y ADMINISTRATIVO,OTRAS TRANSFERENCIAS CORRIENTES DE LA SUDERE,1000000000,1000000000,1000000000,0,0,0,0,,0
28/02/2025,115-05-03-003-001-001,INGRESO PRESUPUESTARIO,TRANSFERENCIAS  CORRIENTES,DE OTRAS ENTIDADES PUBLICAS,DE LA SUBSECRETARIA DE EDUCACION,SUBVENCION FISCAL MENSUAL,0,0,0,0,0,0,0,,0
28/02/2025,115-05-03-003-001-002,INGRESO PRESUPUESTARIO,TRANSFERENCIAS  CORRIENTES,DE OTRAS ENTIDADES PUBLICAS,DE LA SUBSECRETARIA DE EDUCACION,SUBVENCION PARA EDUCACION ESPECIAL,0,0,0,0,0,0,0,,0
28/02/2025,115-05-03-003-002-001,INGRESO PRESUPUESTARIO,TRANSFERENCIAS  CORRIENTES,DE OTRAS ENTIDADES PUBLICAS,DE LA SUBSECRETARIA DE EDUCACION,"SUBVENCION ESCOLAR PREFERENCIAL, LEY N°20.248",0,0,0,0,0,0,0,,0
28/02/2025,115-05-03-003-002-002,INGRESO PRESUPUESTARIO,TRANSFERENCIAS  CORRIENTES,DE OTRAS ENTIDADES PUBLICAS,DE LA SUBSECRETARIA DE EDUCACION,FONDO DE APOYO A LA EDUCACION PUBLICA,0,0,0,0,0,0,0,,0
28/02/2025,115-05-03-003-002-999,INGRESO PRESUPUESTARIO,TRANSFERENCIAS  CORRIENTES,DE OTRAS ENTIDADES PUBLICAS,DE LA SUBSECRETARIA DE EDUCACION,OTROS,0,0,0,0,0,0,0,,0
28/02/2025,115-05-03-003-003-000,INGRESO PRESUPUESTARIO,TRANSFERENCIAS  CORRIENTES,DE OTRAS ENTIDADES PUBLICAS,DE LA SUBSECRETARIA DE EDUCACION,ANTICIPO DE LA SUBVENCION DE ESCOLARIDAD,0,0,0,0,0,0,0,,0
28/02/2025,115-05-03-004-001-000,INGRESO PRESUPUESTARIO,TRANSFERENCIAS  CORRIENTES,DE OTRAS ENTIDADES PUBLICAS,DE LA JUNTA NACIONAL DE JARDINES INFANTILES,CONVENIOS EDUCACION PREBASICA,0,0,0,0,0,0,0,,0
28/02/2025,115-05-03-005-001-000,INGRESO PRESUPUESTARIO,TRANSFERENCIAS  CORRIENTES,DE OTRAS ENTIDADES PUBLICAS,DEL SERVICIO NACIONAL DE MENORES,SUBVENCION MENORES EN SITUACION IRREGULAR,0,0,0,0,0,0,0,,0
28/02/2025,115-05-03-006-001-000,INGRESO PRESUPUESTARIO,TRANSFERENCIAS  CORRIENTES,DE OTRAS ENTIDADES PUBLICAS,DEL SERVICIO DE SALUD,ATENCION PRIMARIA LEY 19378 ART. 49,0,37843337631,31400609121,3575008238,6442728510,3575008238,6442728510,17.0,0
28/02/2025,115-05-03-006-002-000,INGRESO PRESUPUESTARIO,TRANSFERENCIAS  CORRIENTES,DE OTRAS ENTIDADES PUBLICAS,DEL SERVICIO DE SALUD,APORTES AFECTOS,0,0,0,0,0,0,0,,0
28/02/2025,115-05-03-006-003-000,INGRESO PRESUPUESTARIO,TRANSFERENCIAS  CORRIENTES,DE OTRAS ENTIDADES PUBLICAS,DEL SERVICIO DE SALUD,ANTICIPOS DEL APORTE ESTATAL,0,0,0,0,0,0,0,,0
28/02/2025,115-05-03-007-004-000,INGRESO PRESUPUESTARIO,TRANSFERENCIAS  CORRIENTES,DE OTRAS ENTIDADES PUBLICAS,DEL TESORO PUBLICO,BONIFICACION  ADICIONAL  LEY  DE INCENTIVO AL RETIRO,0,0,0,0,0,0,0,,0
28/02/2025,115-05-03-007-999-000,INGRESO PRESUPUESTARIO,TRANSFERENCIAS  CORRIENTES,DE OTRAS ENTIDADES PUBLICAS,DEL TESORO PUBLICO,OTRAS TRANFERENCIAS CORRIENTES DE TESORO PUBLICO,2800000000,3508914981,2655508849,12263732,853406132,12263732,853406132,24.0,0
28/02/2025,115-05-03-099-000-000,INGRESO PRESUPUESTARIO,TRANSFERENCIAS  CORRIENTES,DE OTRAS ENTIDADES PUBLICAS,DE OTRAS ENTIDADES PUBLICAS,DE OTRAS ENTIDADES PUBLICAS,0,114014846,0,114014846,114014846,114014846,114014846,100.0,0
28/02/2025,115-05-03-100-000-000,INGRESO PRESUPUESTARIO,TRANSFERENCIAS  CORRIENTES,DE OTRAS ENTIDADES PUBLICAS,DE OTRAS MUNICIPALIDADES,DE OTRAS MUNICIPALIDADES,0,0,0,0,0,0,0,,0
28/02/2025,115-05-03-101-000-000,INGRESO PRESUPUESTARIO,TRANSFERENCIAS  CORRIENTES,DE OTRAS ENTIDADES PUBLICAS,DE LA MUNICIPALIDAD A SS INCORPORADOS A SU GESTION,DE LA MUNICIPALIDAD A SS INCORPORADOS A SU GESTION,0,0,0,0,0,0,0,,0
28/02/2025,115-05-06-001-000-000,INGRESO PRESUPUESTARIO,TRANSFERENCIAS  CORRIENTES,DE GOBIERNOS EXTRANJEROS,DONACIÓN DE GOBIERNOS EXTRANJEROS,DONACIÓN DE GOBIERNOS EXTRANJEROS,0,0,0,0,0,0,0,,0
28/02/2025,115-06-01-001-000-000,INGRESO PRESUPUESTARIO,C X C RENTAS DE LA PROPIEDAD,ARRIENDO DE ACTIVOS NO FINANCIEROS,ARRIENDOS RECINTOS MUNICIPALES,ARRIENDOS RECINTOS MUNICIPALES                    ,594000000,594000000,594000000,0,0,0,0,,0
28/02/2025,115-06-01-002-000-000,INGRESO PRESUPUESTARIO,C X C RENTAS DE LA PROPIEDAD,ARRIENDO DE ACTIVOS NO FINANCIEROS,ARRIENDO (CASA DE LA CULTURA),ARRIENDO (CASA DE LA CULTURA)                     ,0,0,0,0,0,0,0,,0
28/02/2025,115-06-01-003-000-000,INGRESO PRESUPUESTARIO,C X C RENTAS DE LA PROPIEDAD,ARRIENDO DE ACTIVOS NO FINANCIEROS,ARRIENDO RECINTO DEPORTIVO,ARRIENDO RECINTO DEPORTIVO                        ,0,0,0,0,0,0,0,,0
28/02/2025,115-06-01-004-000-000,INGRESO PRESUPUESTARIO,C X C RENTAS DE LA PROPIEDAD,ARRIENDO DE ACTIVOS NO FINANCIEROS,ARRIENDO INMUEBLE SANCHEZ FONTECILLA,ARRIENDO INMUEBLE SANCHEZ FONTECILLA              ,0,0,0,0,0,0,0,,0
28/02/2025,115-06-01-005-000-000,INGRESO PRESUPUESTARIO,C X C RENTAS DE LA PROPIEDAD,ARRIENDO DE ACTIVOS NO FINANCIEROS,ARRIENDO INMUEBLE A. VESPUCIO ESQ. HERNAN CORTES,ARRIENDO INMUEBLE A. VESPUCIO ESQ. HERNAN CORTES  ,0,0,0,0,0,0,0,,0
